"boatID","days1","days2","midTrips","boatType","boatCode","paintType","paintRating","wetWeight","LocID","Location","LocCode","samLab","wetWeight1","wetWeight2"
"627",23,0,915,260,"Tug",16,"Self-polishing","Good",0.5,"IF","Internal spaces",3,"Engine cooling water starboard",FALSE,TRUE
"628",23,0,915,260,"Tug",16,"Self-polishing","Good",4.6,"HAB","Wet Hull",1,"Anode starboard stern",TRUE,FALSE
"629",23,0,915,260,"Tug",16,"Self-polishing","Good",5,"HP","Wet Hull",1,"Hull #1 keel starboard",TRUE,FALSE
"630",23,0,915,260,"Tug",16,"Self-polishing","Good",6,"HP","Wet Hull",1,"Hull #6 port stern keel",TRUE,FALSE
"631",23,0,915,260,"Tug",16,"Self-polishing","Good",12.1,"HA","Wet Hull",1,"Hull #2 starboard mid-ship",TRUE,FALSE
"632",23,0,915,260,"Tug",16,"Self-polishing","Good",16.4,"HS","Wet Hull",1,"Stabiliser port bottom 1m scrape",TRUE,FALSE
"633",23,0,915,260,"Tug",16,"Self-polishing","Good",17.7,"HR","Wet Hull",1,"Stabiliser starboard top 1m scrape",TRUE,FALSE
"634",23,0,915,260,"Tug",16,"Self-polishing","Good",21.7,"PS","Propeller",2,"Thruster cowling leading edge port",TRUE,FALSE
"635",23,0,915,260,"Tug",16,"Self-polishing","Good",23.75,"HA","Wet Hull",1,"Hull #6 stern port",TRUE,FALSE
"636",23,0,915,260,"Tug",16,"Self-polishing","Good",28,"HC","Wet Hull",1,"Starboard docking plug",TRUE,FALSE
"637",23,0,915,260,"Tug",16,"Self-polishing","Good",32.5,"HR","Wet Hull",1,"Stabiliser port top 1m scrape",TRUE,FALSE
"638",23,0,915,260,"Tug",16,"Self-polishing","Good",47.22,"HAB","Wet Hull",1,"Anode #1 mid-ship",TRUE,FALSE
"639",23,0,915,260,"Tug",16,"Self-polishing","Good",48.3,"HA","Wet Hull",1,"Hull #3 starboard bow",TRUE,FALSE
"640",23,0,915,260,"Tug",16,"Self-polishing","Good",48.5,"HAB","Wet Hull",1,"Anode #2 port bow",TRUE,FALSE
"641",23,0,915,260,"Tug",16,"Self-polishing","Good",48.6,"HAB","Wet Hull",1,"Anode starboard bow",TRUE,FALSE
"642",23,0,915,260,"Tug",16,"Self-polishing","Good",48.7,"HS","Wet Hull",1,"Stabiliser starboard bottom 1m scrape",TRUE,FALSE
"643",23,0,915,260,"Tug",16,"Self-polishing","Good",50.4,"HA","Wet Hull",1,"Hull #5 port midship",TRUE,FALSE
"644",23,0,915,260,"Tug",16,"Self-polishing","Good",90.4,"HD","Wet Hull",1,"Engine inlet grate port",TRUE,FALSE
"645",23,0,915,260,"Tug",16,"Self-polishing","Good",112,"PS","Propeller",2,"Thruster cowling leading edge starboard",TRUE,FALSE
"646",23,0,915,260,"Tug",16,"Self-polishing","Good",114.42,"HD","Wet Hull",1,"Engine inlet grate starboard",TRUE,FALSE
"647",23,0,915,260,"Tug",16,"Self-polishing","Good",140,"HX","Wet Hull",1,"Flat bottom 1m scrape",TRUE,FALSE
"648",23,0,915,260,"Tug",16,"Self-polishing","Good",335.3,"PA","Propeller",2,"Starboard propeller",TRUE,FALSE
"649",23,0,915,260,"Tug",16,"Self-polishing","Good",536,"PA","Propeller",2,"Port propeller",TRUE,FALSE
"650",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"651",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",0,"II","Internal spaces",3,NA,FALSE,TRUE
"652",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",0,"PM","Anchor",2,NA,FALSE,TRUE
"653",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",0,"PN","Anchor",2,NA,FALSE,TRUE
"654",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",0.5,"ID","Internal spaces",3,"Bilge water",FALSE,TRUE
"655",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",0.5,"HD","Wet Hull",1,"Engine cooling water inlet scrape",FALSE,TRUE
"656",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",0.5,"IA","Internal spaces",3,"Sink outlet water",FALSE,TRUE
"657",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",0.5,"IA","Internal spaces",3,"Toilet outlet water",FALSE,TRUE
"658",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",8.5,"HC","Wet Hull",1,"Starboard plug scrape",TRUE,FALSE
"659",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",75.4,"HAB","Wet Hull",1,"Anode port",TRUE,FALSE
"660",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",295.5,"PG","Propeller",2,"Propeller sleeve",TRUE,FALSE
"661",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",1180,"HP","Wet Hull",1,"Hull 1 starboard stern keel",TRUE,FALSE
"662",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",1490,"HA","Wet Hull",1,"Hull 6 port stern",TRUE,FALSE
"663",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",2080,"HA","Wet Hull",1,"Hull 5 port midships",TRUE,FALSE
"664",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",2970,"HA","Wet Hull",1,"Hull 4 port bow",TRUE,FALSE
"665",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",3080,"HA","Wet Hull",1,"Hull 2 starboard midships",TRUE,FALSE
"666",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",4930,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"667",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",5120,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"668",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",8100,"HA","Wet Hull",1,"Hull 3 starboard bow",TRUE,FALSE
"669",24,183,443,12.5,"Yacht",2,"Ablative","Excellent",9466,"PB","Propeller",2,"Propeller",TRUE,FALSE
"670",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0,"IV","Internal spaces",3,NA,FALSE,TRUE
"671",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0,"IW","Internal spaces",3,NA,FALSE,TRUE
"672",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0,"PA","Propeller",2,NA,FALSE,TRUE
"673",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0,"PB","Propeller",2,NA,FALSE,TRUE
"674",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0,"PG","Propeller",2,NA,FALSE,TRUE
"675",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0,"PM","Anchor",2,NA,FALSE,TRUE
"676",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0,"PN","Anchor",2,NA,FALSE,TRUE
"677",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0,"PO","Anchor",2,NA,FALSE,TRUE
"678",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HAB","Wet Hull",1,"Anode mid-ship port",FALSE,TRUE
"679",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HAB","Wet Hull",1,"Anode mid-ship starboard",FALSE,TRUE
"680",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"ID","Internal spaces",3,"Engine room bilge water",FALSE,TRUE
"681",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HX","Wet Hull",1,"Garboard plank - 1m section of flat bottom",FALSE,TRUE
"682",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HP","Wet Hull",1,"Hull #1 starboard stern keel",FALSE,TRUE
"683",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HA","Wet Hull",1,"Hull #2 starboard mid-ship",FALSE,TRUE
"684",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HA","Wet Hull",1,"Hull #5 port mid-ships",FALSE,TRUE
"685",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HF","Wet Hull",1,"Keel cooling pipe starboard",FALSE,TRUE
"686",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HS","Wet Hull",1,"Stabiliser port bottom 1m scrape",FALSE,TRUE
"687",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HS","Wet Hull",1,"Stabiliser starboard bottom 1m scrape",FALSE,TRUE
"688",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"HH","Wet Hull",1,"Transducer starboard",FALSE,TRUE
"689",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"IB","Internal spaces",3,"Water inlet #1 port scrape",FALSE,TRUE
"690",25,7,374,160,"Fish",15,"Self-polishing","Excellent",0.5,"IB","Internal spaces",3,"Water inlet #1 starboard scrape",FALSE,TRUE
"691",25,7,374,160,"Fish",15,"Self-polishing","Excellent",12.6,"PH","Rudder",2,"Keel extension",TRUE,FALSE
"692",25,7,374,160,"Fish",15,"Self-polishing","Excellent",14.1,"HP","Wet Hull",1,"Hull #4 port stern keel",TRUE,FALSE
"693",25,7,374,160,"Fish",15,"Self-polishing","Excellent",15.4,"HA","Wet Hull",1,"Hull #3 starboard bow",TRUE,FALSE
"694",25,7,374,160,"Fish",15,"Self-polishing","Excellent",17.72,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"695",25,7,374,160,"Fish",15,"Self-polishing","Excellent",19.7,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"696",25,7,374,160,"Fish",15,"Self-polishing","Excellent",36.2,"HA","Wet Hull",1,"Hull #6 port bow",TRUE,FALSE
"697",25,7,374,160,"Fish",15,"Self-polishing","Excellent",46.8,"HR","Wet Hull",1,"Stabiliser starboard top 1m scrape",TRUE,FALSE
"698",25,7,374,160,"Fish",15,"Self-polishing","Excellent",62.4,"HR","Wet Hull",1,"Stabiliser port top 1m scrape",TRUE,FALSE
"699",26,51,104,10,"Yacht",2,"Self-polishing",NA,0,"DA","Deck",4,NA,FALSE,TRUE
"700",26,51,104,10,"Yacht",2,"Self-polishing",NA,0,"IH","Internal spaces",3,NA,FALSE,TRUE
"701",26,51,104,10,"Yacht",2,"Self-polishing",NA,0,"II","Internal spaces",3,NA,FALSE,TRUE
"702",26,51,104,10,"Yacht",2,"Self-polishing",NA,0,"PM","Anchor",2,NA,FALSE,TRUE
"703",26,51,104,10,"Yacht",2,"Self-polishing",NA,0,"PN","Anchor",2,NA,FALSE,TRUE
"704",26,51,104,10,"Yacht",2,"Self-polishing",NA,0.5,"ID","Internal spaces",3,"Bilge water",FALSE,TRUE
"705",26,51,104,10,"Yacht",2,"Self-polishing",NA,0.5,"IB","Internal spaces",3,"Hand basin outlet scrape",FALSE,TRUE
"706",26,51,104,10,"Yacht",2,"Self-polishing",NA,0.5,"IA","Internal spaces",3,"Head inlet water sample",FALSE,TRUE
"707",26,51,104,10,"Yacht",2,"Self-polishing",NA,0.5,"IA","Internal spaces",3,"Sink outlet water",FALSE,TRUE
"708",26,51,104,10,"Yacht",2,"Self-polishing",NA,0.5,"IB","Internal spaces",3,"Sink seawater rinse inlet",FALSE,TRUE
"709",26,51,104,10,"Yacht",2,"Self-polishing",NA,15.1,"HH","Wet Hull",1,"Depth sounder",TRUE,FALSE
"710",26,51,104,10,"Yacht",2,"Self-polishing",NA,15.8,"IB","Internal spaces",3,"Head outlet scrape",TRUE,FALSE
"711",26,51,104,10,"Yacht",2,"Self-polishing",NA,24.7,"HK","Wet Hull",1,"Paddle wheel",TRUE,FALSE
"712",26,51,104,10,"Yacht",2,"Self-polishing",NA,25.1,"HP","Wet Hull",1,"Hull #6 stern keel",TRUE,FALSE
"713",26,51,104,10,"Yacht",2,"Self-polishing",NA,25.3,"HA","Wet Hull",1,"Hull #5 port mid-ships",TRUE,FALSE
"714",26,51,104,10,"Yacht",2,"Self-polishing",NA,26.8,"HA","Wet Hull",1,"Hull #3 stern starboard",TRUE,FALSE
"715",26,51,104,10,"Yacht",2,"Self-polishing",NA,31.6,"IB","Internal spaces",3,"Head inlet scrape",TRUE,FALSE
"716",26,51,104,10,"Yacht",2,"Self-polishing",NA,32.8,"HA","Wet Hull",1,"Hull #2 starboard mid-ship",TRUE,FALSE
"717",26,51,104,10,"Yacht",2,"Self-polishing",NA,37.1,"HD","Wet Hull",1,"Engine cooling water intake strainer",TRUE,FALSE
"718",26,51,104,10,"Yacht",2,"Self-polishing",NA,38.2,"HA","Wet Hull",1,"Hull #1 starboard bow",TRUE,FALSE
"719",26,51,104,10,"Yacht",2,"Self-polishing",NA,39.7,"HAF","Wet Hull",1,"Radio earth plate scrape",TRUE,FALSE
"720",26,51,104,10,"Yacht",2,"Self-polishing",NA,41.7,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"721",26,51,104,10,"Yacht",2,"Self-polishing",NA,51.9,"PG","Propeller",2,"Stern gland scrape",TRUE,FALSE
"722",26,51,104,10,"Yacht",2,"Self-polishing",NA,53,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"723",26,51,104,10,"Yacht",2,"Self-polishing",NA,53.2,"HA","Wet Hull",1,"Hull #4 port bow",TRUE,FALSE
"724",26,51,104,10,"Yacht",2,"Self-polishing",NA,64.6,"HX","Wet Hull",1,"Garboard plank - 1m section of flat bottom",TRUE,FALSE
"725",26,51,104,10,"Yacht",2,"Self-polishing",NA,96.2,"PB","Propeller",2,"Propeller",TRUE,FALSE
"726",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"DA","Deck",4,NA,FALSE,TRUE
"727",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"DD","Deck",4,NA,FALSE,TRUE
"728",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"DE","Deck",4,NA,FALSE,TRUE
"729",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"FN","Fishing gear",4,NA,FALSE,TRUE
"730",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"FO","Fishing gear",4,NA,FALSE,TRUE
"731",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"FT","Fishing gear",4,NA,FALSE,TRUE
"732",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"FU","Fishing gear",4,NA,FALSE,TRUE
"733",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"FV","Fishing gear",4,NA,FALSE,TRUE
"734",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"HAB","Wet Hull",1,NA,FALSE,TRUE
"735",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"HAB","Wet Hull",1,NA,FALSE,TRUE
"736",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"ID","Internal spaces",3,NA,FALSE,TRUE
"737",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"IF","Internal spaces",3,NA,FALSE,TRUE
"738",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"739",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"II","Internal spaces",3,NA,FALSE,TRUE
"740",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"IT","Internal spaces",3,NA,FALSE,TRUE
"741",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"IU","Internal spaces",3,NA,FALSE,TRUE
"742",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"IV","Internal spaces",3,NA,FALSE,TRUE
"743",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"IW","Internal spaces",3,NA,FALSE,TRUE
"744",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"IX","Internal spaces",3,NA,FALSE,TRUE
"745",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"IY","Internal spaces",3,NA,FALSE,TRUE
"746",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"PM","Anchor",2,NA,FALSE,TRUE
"747",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0,"PN","Anchor",2,NA,FALSE,TRUE
"748",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0.5,"HA","Wet Hull",1,"Hull #2 starboard mid-ship",FALSE,TRUE
"749",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",0.5,"IA","Internal spaces",3,"Sink water sample",FALSE,TRUE
"750",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",1.62,"HD","Wet Hull",1,"Deck hose strainer",TRUE,FALSE
"751",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",2.3,"HS","Wet Hull",1,"Stabiliser bottom 1m scrape",TRUE,FALSE
"752",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",2.5,"HP","Wet Hull",1,"Hull #3 starboard stern keel",TRUE,FALSE
"753",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",3,"HS","Wet Hull",1,"Stabiliser bottom 1m scrape",TRUE,FALSE
"754",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",3.44,"HK","Wet Hull",1,"Paddle wheel",TRUE,FALSE
"755",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",3.61,"HA","Wet Hull",1,"Hull #4 bow port",TRUE,FALSE
"756",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",5.5,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"757",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",5.6,"IB","Internal spaces",3,"Wet well hole #1 port",TRUE,FALSE
"758",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",5.8,"IB","Internal spaces",3,"Wet well hole #2 port",TRUE,FALSE
"759",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",6.9,"PG","Propeller",2,"Stern gland scrape",TRUE,FALSE
"760",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",7.53,"HA","Wet Hull",1,"Hull #5 midship port",TRUE,FALSE
"761",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",7.85,"IB","Internal spaces",3,"Water inlet scrape (cooling water for shaft)",TRUE,FALSE
"762",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",8.07,"HA","Wet Hull",1,"Hull #1 starboard bow",TRUE,FALSE
"763",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",9.87,"HA","Wet Hull",1,"Hull #6 stern port",TRUE,FALSE
"764",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",10.3,"HR","Wet Hull",1,"Stabiliser top 1m scrape",TRUE,FALSE
"765",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",12.1,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"766",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",22.08,"PH","Rudder",2,"Keel extension",TRUE,FALSE
"767",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",27.6,"HR","Wet Hull",1,"Stabiliser top 1m scrape",TRUE,FALSE
"768",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",28.2,"PT","Rudder",2,"Rudder pintel",TRUE,FALSE
"769",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",28.22,"HF","Wet Hull",1,"Keel cooling pipe port",TRUE,FALSE
"770",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",31.86,"IB","Internal spaces",3,"Wet well hole #1 starboard",TRUE,FALSE
"771",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",42.82,"IB","Internal spaces",3,"Wet well hole #2 starboard",TRUE,FALSE
"772",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",43.1,"PB","Propeller",2,"Propeller",TRUE,FALSE
"773",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",47.3,"HH","Wet Hull",1,"Transducer starboard",TRUE,FALSE
"774",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",82.15,"HX","Wet Hull",1,"Garboard plank - 1m section of flat bottom",TRUE,FALSE
"775",27,26,262,12.5,"Fish",15,"Self-polishing","Excellent",90.3,"HF","Wet Hull",1,"Keel cooling pipe starboard",TRUE,FALSE
"776",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"FAC","Fishing gear",4,NA,FALSE,TRUE
"777",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"FU","Fishing gear",4,NA,FALSE,TRUE
"778",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"HAB","Wet Hull",1,NA,FALSE,TRUE
"779",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"HAB","Wet Hull",1,NA,FALSE,TRUE
"780",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"781",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"IN","Internal spaces",3,NA,FALSE,TRUE
"782",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"PB","Propeller",2,NA,FALSE,TRUE
"783",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"PG","Propeller",2,NA,FALSE,TRUE
"784",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"PM","Anchor",2,NA,FALSE,TRUE
"785",28,39,208,15,"Fish",15,"Hard","Very Poor",0,"PN","Anchor",2,NA,FALSE,TRUE
"786",28,39,208,15,"Fish",15,"Hard","Very Poor",0.5,"HK","Wet Hull",1,"Paddle wheel",FALSE,TRUE
"787",28,39,208,15,"Fish",15,"Hard","Very Poor",0.5,"HS","Wet Hull",1,"Port stabiliser 1m scrape bottom",FALSE,TRUE
"788",28,39,208,15,"Fish",15,"Hard","Very Poor",0.5,"PJ","Rudder",2,"Rudder starboard",FALSE,TRUE
"789",28,39,208,15,"Fish",15,"Hard","Very Poor",0.5,"IB","Internal spaces",3,"Wet well hole #3 starboard",FALSE,TRUE
"790",28,39,208,15,"Fish",15,"Hard","Very Poor",1.16,"HF","Wet Hull",1,"Keel cooling pipe 1m scrape topside",TRUE,FALSE
"791",28,39,208,15,"Fish",15,"Hard","Very Poor",1.3,"HF","Wet Hull",1,"Keel cooling pipe 1m scrape topside",TRUE,FALSE
"792",28,39,208,15,"Fish",15,"Hard","Very Poor",1.6,"HA","Wet Hull",1,"Hull 5 port midship",TRUE,FALSE
"793",28,39,208,15,"Fish",15,"Hard","Very Poor",1.6,"HH","Wet Hull",1,"Sounder booth",TRUE,FALSE
"794",28,39,208,15,"Fish",15,"Hard","Very Poor",1.8,"HA","Wet Hull",1,"Hull 2 starboard midship",TRUE,FALSE
"795",28,39,208,15,"Fish",15,"Hard","Very Poor",2.04,"IB","Internal spaces",3,"Wet well hole #3 port",TRUE,FALSE
"796",28,39,208,15,"Fish",15,"Hard","Very Poor",2.5,"HA","Wet Hull",1,"Hull 4 port bow",TRUE,FALSE
"797",28,39,208,15,"Fish",15,"Hard","Very Poor",3.1,"HP","Wet Hull",1,"Hull 1 starboard stern keel",TRUE,FALSE
"798",28,39,208,15,"Fish",15,"Hard","Very Poor",20.4,"HP","Wet Hull",1,"Hull 6 port stern keel",TRUE,FALSE
"799",28,39,208,15,"Fish",15,"Hard","Very Poor",20.4,"HR","Wet Hull",1,"Stabiliser top 1m scrape",TRUE,FALSE
"800",28,39,208,15,"Fish",15,"Hard","Very Poor",21.2,"HA","Wet Hull",1,"Quadrat above stabiliser",TRUE,FALSE
"801",28,39,208,15,"Fish",15,"Hard","Very Poor",22.1,"HA","Wet Hull",1,"Hull 3 starboard bow",TRUE,FALSE
"802",28,39,208,15,"Fish",15,"Hard","Very Poor",38.6,"HR","Wet Hull",1,"Stabiliser top 1m scrape",TRUE,FALSE
"803",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"804",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",0,"II","Internal spaces",3,NA,FALSE,TRUE
"805",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",0.5,"HAB","Wet Hull",1,"Anode starboard midship",FALSE,TRUE
"806",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",0.5,"ID","Internal spaces",3,"Bilge water",FALSE,TRUE
"807",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",0.5,"IA","Internal spaces",3,"Tap water",FALSE,TRUE
"808",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",1.6,"HA","Wet Hull",1,"Hull 4 port bow",TRUE,FALSE
"809",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",3.2,"HH","Wet Hull",1,"Transducer port",TRUE,FALSE
"810",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",4.2,"HA","Wet Hull",1,"Hull 5 port midship",TRUE,FALSE
"811",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",4.3,"HD","Wet Hull",1,"Engine inlet strainer",TRUE,FALSE
"812",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",7.2,"HF","Wet Hull",1,"Keel cooling pipe",TRUE,FALSE
"813",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",8,"HK","Wet Hull",1,"Paddle wheel",TRUE,FALSE
"814",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",8.6,"HAB","Wet Hull",1,"Anode port stern",TRUE,FALSE
"815",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",9.3,"HP","Wet Hull",1,"Hull 6 port stern keel",TRUE,FALSE
"816",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",10.7,"PG","Propeller",2,"Stern tube",TRUE,FALSE
"817",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",23.6,"PB","Propeller",2,"Propeller",TRUE,FALSE
"818",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",25.6,"PJ","Rudder",2,"Rudder starboard",TRUE,FALSE
"819",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",26.8,"HA","Wet Hull",1,"Hull 2 starboard midship",TRUE,FALSE
"820",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",27.6,"HA","Wet Hull",1,"Hull 1 starboard stern",TRUE,FALSE
"821",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",29,"HAB","Wet Hull",1,"Anode starboard stern",TRUE,FALSE
"822",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",33,"PJ","Rudder",2,"Rudder port",TRUE,FALSE
"823",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",50,"PH","Rudder",2,"Keel extension",TRUE,FALSE
"824",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",66.7,"HX","Wet Hull",1,"Garboard plank - 1m section of flat bottom",TRUE,FALSE
"825",29,4,371,265,"Yacht",2,"Self-polishing","Excellent",125,"HP","Wet Hull",1,"Hull 3 starboard bow keel",TRUE,FALSE
"826",30,10,270,7,"Yacht",2,"Ablative","Good",0,"IH","Internal spaces",3,NA,FALSE,TRUE
"827",30,10,270,7,"Yacht",2,"Ablative","Good",0,"II","Internal spaces",3,NA,FALSE,TRUE
"828",30,10,270,7,"Yacht",2,"Ablative","Good",0,"IV","Internal spaces",3,NA,FALSE,TRUE
"829",30,10,270,7,"Yacht",2,"Ablative","Good",0,"IW","Internal spaces",3,NA,FALSE,TRUE
"830",30,10,270,7,"Yacht",2,"Ablative","Good",0.5,"ID","Internal spaces",3,"Bilge water",FALSE,TRUE
"831",30,10,270,7,"Yacht",2,"Ablative","Good",0.5,"IB","Internal spaces",3,"Cockpit outlet",FALSE,TRUE
"832",30,10,270,7,"Yacht",2,"Ablative","Good",0.5,"IF","Internal spaces",3,"Engine cooling water",FALSE,TRUE
"833",30,10,270,7,"Yacht",2,"Ablative","Good",0.5,"HD","Wet Hull",1,"Engine intake starboard",FALSE,TRUE
"834",30,10,270,7,"Yacht",2,"Ablative","Good",0.5,"IA","Internal spaces",3,"Hand basin outlet H2O",FALSE,TRUE
"835",30,10,270,7,"Yacht",2,"Ablative","Good",0.5,"IA","Internal spaces",3,"Sink outlet water",FALSE,TRUE
